type,entity,season,text
career_batting,SA Asnodkar,all,"IPL career batting stats for SA Asnodkar: 423 runs, 339 balls faced, 20 dismissals, strike rate 124.78, batting average 21.15."
career_batting,SA Yadav,all,"IPL career batting stats for SA Yadav: 4581 runs, 3083 balls faced, 136 dismissals, strike rate 148.59, batting average 33.68."
career_batting,SB Bangar,all,"IPL career batting stats for SB Bangar: 49 runs, 58 balls faced, 7 dismissals, strike rate 84.48, batting average 7.00."
career_batting,SB Dubey,all,"IPL career batting stats for SB Dubey: 220 runs, 143 balls faced, 10 dismissals, strike rate 153.85, batting average 22.00."
career_batting,SB Jakati,all,"IPL career batting stats for SB Jakati: 28 runs, 29 balls faced, 1 dismissals, strike rate 96.55, batting average 28.00."
career_batting,SB Joshi,all,"IPL career batting stats for SB Joshi: 6 runs, 14 balls faced, 2 dismissals, strike rate 42.86, batting average 3.00."
career_batting,SB Styris,all,"IPL career batting stats for SB Styris: 131 runs, 133 balls faced, 7 dismissals, strike rate 98.50, batting average 18.71."
career_batting,SB Wagh,all,"IPL career batting stats for SB Wagh: 2 runs, 3 balls faced, 2 dismissals, strike rate 66.67, batting average 1.00."
career_batting,SC Ganguly,all,"IPL career batting stats for SC Ganguly: 1349 runs, 1263 balls faced, 53 dismissals, strike rate 106.81, batting average 25.45."
career_batting,SD Chitnis,all,"IPL career batting stats for SD Chitnis: 99 runs, 89 balls faced, 7 dismissals, strike rate 111.24, batting average 14.14."
career_batting,SD Hope,all,"IPL career batting stats for SD Hope: 183 runs, 122 balls faced, 8 dismissals, strike rate 150.00, batting average 22.88."
career_batting,SD Lad,all,"IPL career batting stats for SD Lad: 15 runs, 13 balls faced, 1 dismissals, strike rate 115.38, batting average 15.00."
career_batting,SE Bond,all,"IPL career batting stats for SE Bond: 1 runs, 2 balls faced, 1 dismissals, strike rate 50.00, batting average 1.00."
career_batting,SE Marsh,all,"IPL career batting stats for SE Marsh: 2477 runs, 1866 balls faced, 62 dismissals, strike rate 132.74, batting average 39.95."
career_batting,SE Rutherford,all,"IPL career batting stats for SE Rutherford: 520 runs, 364 balls faced, 21 dismissals, strike rate 142.86, batting average 24.76."
career_batting,SH Johnson,all,"IPL career batting stats for SH Johnson: 8 runs, 12 balls faced, 1 dismissals, strike rate 66.67, batting average 8.00."
career_batting,SJ Srivastava,all,"IPL career batting stats for SJ Srivastava: 5 runs, 5 balls faced, 1 dismissals, strike rate 100.00, batting average 5.00."
career_batting,SK Raina,all,"IPL career batting stats for SK Raina: 5528 runs, 4043 balls faced, 170 dismissals, strike rate 136.73, batting average 32.52."
career_batting,SK Rasheed,all,"IPL career batting stats for SK Rasheed: 71 runs, 63 balls faced, 5 dismissals, strike rate 112.70, batting average 14.20."
career_batting,SK Trivedi,all,"IPL career batting stats for SK Trivedi: 42 runs, 59 balls faced, 7 dismissals, strike rate 71.19, batting average 6.00."
career_batting,SK Warne,all,"IPL career batting stats for SK Warne: 198 runs, 214 balls faced, 20 dismissals, strike rate 92.52, batting average 9.90."
career_batting,SL Malinga,all,"IPL career batting stats for SL Malinga: 88 runs, 99 balls faced, 16 dismissals, strike rate 88.89, batting average 5.50."
career_batting,SM Curran,all,"IPL career batting stats for SM Curran: 997 runs, 731 balls faced, 40 dismissals, strike rate 136.39, batting average 24.92."
career_batting,SM Harwood,all,"IPL career batting stats for SM Harwood: 9 runs, 14 balls faced, 0 dismissals, strike rate 64.29, batting average not available."
career_batting,SM Katich,all,"IPL career batting stats for SM Katich: 241 runs, 186 balls faced, 10 dismissals, strike rate 129.57, batting average 24.10."
career_batting,SM Pollock,all,"IPL career batting stats for SM Pollock: 147 runs, 111 balls faced, 8 dismissals, strike rate 132.43, batting average 18.38."
career_batting,SMSM Senanayake,all,"IPL career batting stats for SMSM Senanayake: 10 runs, 17 balls faced, 1 dismissals, strike rate 58.82, batting average 10.00."
career_batting,SN Khan,all,"IPL career batting stats for SN Khan: 746 runs, 543 balls faced, 33 dismissals, strike rate 137.38, batting average 22.61."
career_batting,SN Thakur,all,"IPL career batting stats for SN Thakur: 349 runs, 263 balls faced, 30 dismissals, strike rate 132.70, batting average 11.63."
career_batting,SO Hetmyer,all,"IPL career batting stats for SO Hetmyer: 1560 runs, 1045 balls faced, 57 dismissals, strike rate 149.28, batting average 27.37."
career_batting,SP Fleming,all,"IPL career batting stats for SP Fleming: 196 runs, 165 balls faced, 9 dismissals, strike rate 118.79, batting average 21.78."
career_batting,SP Goswami,all,"IPL career batting stats for SP Goswami: 293 runs, 295 balls faced, 20 dismissals, strike rate 99.32, batting average 14.65."
career_batting,SP Jackson,all,"IPL career batting stats for SP Jackson: 61 runs, 57 balls faced, 6 dismissals, strike rate 107.02, batting average 10.17."
career_batting,SP Narine,all,"IPL career batting stats for SP Narine: 1820 runs, 1101 balls faced, 104 dismissals, strike rate 165.30, batting average 17.50."
career_batting,SPD Smith,all,"IPL career batting stats for SPD Smith: 2485 runs, 1940 balls faced, 72 dismissals, strike rate 128.09, batting average 34.51."
career_batting,SR Dubey,all,"IPL career batting stats for SR Dubey: 4 runs, 2 balls faced, 0 dismissals, strike rate 200.00, batting average not available."
career_batting,SR Tendulkar,all,"IPL career batting stats for SR Tendulkar: 2334 runs, 1948 balls faced, 69 dismissals, strike rate 119.82, batting average 33.83."
career_batting,SR Watson,all,"IPL career batting stats for SR Watson: 3874 runs, 2809 balls faced, 125 dismissals, strike rate 137.91, batting average 30.99."
career_batting,SS Cottrell,all,"IPL career batting stats for SS Cottrell: 0 runs, 2 balls faced, 1 dismissals, strike rate 0.00, batting average 0.00."
career_batting,SS Iyer,all,"IPL career batting stats for SS Iyer: 4229 runs, 3093 balls faced, 118 dismissals, strike rate 136.73, batting average 35.84."
career_batting,SS Mishra,all,"IPL career batting stats for SS Mishra: 1 runs, 3 balls faced, 0 dismissals, strike rate 33.33, batting average not available."
career_batting,SS Prabhudessai,all,"IPL career batting stats for SS Prabhudessai: 126 runs, 106 balls faced, 10 dismissals, strike rate 118.87, batting average 12.60."
career_batting,SS Shaikh,all,"IPL career batting stats for SS Shaikh: 6 runs, 7 balls faced, 1 dismissals, strike rate 85.71, batting average 6.00."
career_batting,SS Tiwary,all,"IPL career batting stats for SS Tiwary: 1494 runs, 1244 balls faced, 52 dismissals, strike rate 120.10, batting average 28.73."
career_batting,ST Jayasuriya,all,"IPL career batting stats for ST Jayasuriya: 768 runs, 532 balls faced, 28 dismissals, strike rate 144.36, batting average 27.43."
career_batting,STR Binny,all,"IPL career batting stats for STR Binny: 880 runs, 683 balls faced, 46 dismissals, strike rate 128.84, batting average 19.13."
career_batting,SU Parakh,all,"IPL career batting stats for SU Parakh: 46 runs, 33 balls faced, 4 dismissals, strike rate 139.39, batting average 11.50."
career_batting,SV Samson,all,"IPL career batting stats for SV Samson: 5181 runs, 3671 balls faced, 164 dismissals, strike rate 141.13, batting average 31.59."
career_batting,SW Billings,all,"IPL career batting stats for SW Billings: 503 runs, 388 balls faced, 26 dismissals, strike rate 129.64, batting average 19.35."
career_batting,SW Tait,all,"IPL career batting stats for SW Tait: 23 runs, 26 balls faced, 3 dismissals, strike rate 88.46, batting average 7.67."
career_batting,SZ Mulani,all,"IPL career batting stats for SZ Mulani: 1 runs, 1 balls faced, 0 dismissals, strike rate 100.00, batting average not available."
career_batting,Sachin Baby,all,"IPL career batting stats for Sachin Baby: 144 runs, 118 balls faced, 9 dismissals, strike rate 122.03, batting average 16.00."
career_batting,Sakib Hussain,all,"IPL career batting stats for Sakib Hussain: 5 runs, 7 balls faced, 0 dismissals, strike rate 71.43, batting average not available."
career_batting,Salil Arora,all,"IPL career batting stats for Salil Arora: 35 runs, 21 balls faced, 1 dismissals, strike rate 166.67, batting average 35.00."
career_batting,Salman Butt,all,"IPL career batting stats for Salman Butt: 193 runs, 161 balls faced, 7 dismissals, strike rate 119.88, batting average 27.57."
career_batting,Sameer Rizvi,all,"IPL career batting stats for Sameer Rizvi: 424 runs, 293 balls faced, 14 dismissals, strike rate 144.71, batting average 30.29."
career_batting,Sandeep Sharma,all,"IPL career batting stats for Sandeep Sharma: 60 runs, 75 balls faced, 6 dismissals, strike rate 80.00, batting average 10.00."
career_batting,Sanvir Singh,all,"IPL career batting stats for Sanvir Singh: 25 runs, 21 balls faced, 2 dismissals, strike rate 119.05, batting average 12.50."
career_batting,Saurav Chauhan,all,"IPL career batting stats for Saurav Chauhan: 18 runs, 15 balls faced, 3 dismissals, strike rate 120.00, batting average 6.00."
career_batting,Sediqullah Atal,all,"IPL career batting stats for Sediqullah Atal: 22 runs, 16 balls faced, 1 dismissals, strike rate 137.50, batting average 22.00."
career_batting,Shahbaz Ahmed,all,"IPL career batting stats for Shahbaz Ahmed: 603 runs, 489 balls faced, 29 dismissals, strike rate 123.31, batting average 20.79."
career_batting,Shahid Afridi,all,"IPL career batting stats for Shahid Afridi: 81 runs, 46 balls faced, 8 dismissals, strike rate 176.09, batting average 10.12."
career_batting,Shakib Al Hasan,all,"IPL career batting stats for Shakib Al Hasan: 793 runs, 637 balls faced, 40 dismissals, strike rate 124.49, batting average 19.82."
career_batting,Shashank Singh,all,"IPL career batting stats for Shashank Singh: 905 runs, 560 balls faced, 25 dismissals, strike rate 161.61, batting average 36.20."
career_batting,Shivam Mavi,all,"IPL career batting stats for Shivam Mavi: 51 runs, 56 balls faced, 9 dismissals, strike rate 91.07, batting average 5.67."
career_batting,Shivam Sharma,all,"IPL career batting stats for Shivam Sharma: 5 runs, 3 balls faced, 1 dismissals, strike rate 166.67, batting average 5.00."
career_batting,Shivam Singh,all,"IPL career batting stats for Shivam Singh: 2 runs, 3 balls faced, 0 dismissals, strike rate 66.67, batting average not available."
career_batting,Shivang Kumar,all,"IPL career batting stats for Shivang Kumar: 53 runs, 46 balls faced, 6 dismissals, strike rate 115.22, batting average 8.83."
career_batting,Shoaib Ahmed,all,"IPL career batting stats for Shoaib Ahmed: 1 runs, 6 balls faced, 2 dismissals, strike rate 16.67, batting average 0.50."
career_batting,Shoaib Akhtar,all,"IPL career batting stats for Shoaib Akhtar: 2 runs, 7 balls faced, 1 dismissals, strike rate 28.57, batting average 2.00."
career_batting,Shoaib Malik,all,"IPL career batting stats for Shoaib Malik: 52 runs, 47 balls faced, 4 dismissals, strike rate 110.64, batting average 13.00."
career_batting,Shubman Gill,all,"IPL career batting stats for Shubman Gill: 4598 runs, 3236 balls faced, 114 dismissals, strike rate 142.09, batting average 40.33."
career_batting,Sikandar Raza,all,"IPL career batting stats for Sikandar Raza: 182 runs, 136 balls faced, 7 dismissals, strike rate 133.82, batting average 26.00."
career_batting,Simarjeet Singh,all,"IPL career batting stats for Simarjeet Singh: 10 runs, 15 balls faced, 3 dismissals, strike rate 66.67, batting average 3.33."
career_batting,Sohail Tanvir,all,"IPL career batting stats for Sohail Tanvir: 36 runs, 29 balls faced, 3 dismissals, strike rate 124.14, batting average 12.00."
career_batting,Sumit Kumar,all,"IPL career batting stats for Sumit Kumar: 18 runs, 24 balls faced, 2 dismissals, strike rate 75.00, batting average 9.00."
career_batting,Sunny Gupta,all,"IPL career batting stats for Sunny Gupta: 0 runs, 1 balls faced, 1 dismissals, strike rate 0.00, batting average 0.00."
career_batting,Sunny Singh,all,"IPL career batting stats for Sunny Singh: 43 runs, 31 balls faced, 4 dismissals, strike rate 138.71, batting average 10.75."
career_batting,Suryansh Shedge,all,"IPL career batting stats for Suryansh Shedge: 165 runs, 101 balls faced, 7 dismissals, strike rate 163.37, batting average 23.57."
career_batting,Swapnil Singh,all,"IPL career batting stats for Swapnil Singh: 51 runs, 45 balls faced, 5 dismissals, strike rate 113.33, batting average 10.20."
career_batting,T Banton,all,"IPL career batting stats for T Banton: 18 runs, 20 balls faced, 2 dismissals, strike rate 90.00, batting average 9.00."
career_batting,T Dahiya,all,"IPL career batting stats for T Dahiya: 12 runs, 15 balls faced, 2 dismissals, strike rate 80.00, batting average 6.00."
career_batting,T Henderson,all,"IPL career batting stats for T Henderson: 11 runs, 16 balls faced, 2 dismissals, strike rate 68.75, batting average 5.50."
career_batting,T Kohler-Cadmore,all,"IPL career batting stats for T Kohler-Cadmore: 48 runs, 54 balls faced, 3 dismissals, strike rate 88.89, batting average 16.00."
career_batting,T Kohli,all,"IPL career batting stats for T Kohli: 11 runs, 19 balls faced, 3 dismissals, strike rate 57.89, batting average 3.67."
career_batting,T Natarajan,all,"IPL career batting stats for T Natarajan: 4 runs, 7 balls faced, 0 dismissals, strike rate 57.14, batting average not available."
career_batting,T Shamsi,all,"IPL career batting stats for T Shamsi: 2 runs, 4 balls faced, 0 dismissals, strike rate 50.00, batting average not available."
career_batting,T Stubbs,all,"IPL career batting stats for T Stubbs: 980 runs, 648 balls faced, 25 dismissals, strike rate 151.23, batting average 39.20."
career_batting,T Taibu,all,"IPL career batting stats for T Taibu: 31 runs, 26 balls faced, 3 dismissals, strike rate 119.23, batting average 10.33."
career_batting,T Thushara,all,"IPL career batting stats for T Thushara: 12 runs, 18 balls faced, 2 dismissals, strike rate 66.67, batting average 6.00."
career_batting,TA Boult,all,"IPL career batting stats for TA Boult: 93 runs, 85 balls faced, 10 dismissals, strike rate 109.41, batting average 9.30."
career_batting,TD Paine,all,"IPL career batting stats for TD Paine: 10 runs, 26 balls faced, 2 dismissals, strike rate 38.46, batting average 5.00."
career_batting,TG Southee,all,"IPL career batting stats for TG Southee: 120 runs, 107 balls faced, 13 dismissals, strike rate 112.15, batting average 9.23."
career_batting,TH David,all,"IPL career batting stats for TH David: 1151 runs, 650 balls faced, 35 dismissals, strike rate 177.08, batting average 32.89."
career_batting,TK Curran,all,"IPL career batting stats for TK Curran: 127 runs, 107 balls faced, 5 dismissals, strike rate 118.69, batting average 25.40."
career_batting,TL Seifert,all,"IPL career batting stats for TL Seifert: 45 runs, 41 balls faced, 6 dismissals, strike rate 109.76, batting average 7.50."
